t_s,rep,state,elapsed_s,cmd_wz,opt_dyaw_deg,imu_yaw_deg,kf_dyaw_deg,kf_err_deg,event
0.052,0,WAIT,0.053,0.0000,0.00,0.00,0.00,0.00,
0.102,0,WAIT,0.102,0.0000,0.00,0.00,0.00,0.00,
0.154,0,SPIN,0.001,0.0000,0.00,0.00,0.00,0.00,
0.203,0,SPIN,0.049,1.0000,-0.05,0.00,0.00,0.05,
0.252,0,SPIN,0.099,1.0000,-0.05,0.00,2.86,2.91,
0.303,0,SPIN,0.149,1.0000,-0.05,0.00,5.72,5.77,
0.352,0,SPIN,0.199,1.0000,0.01,0.00,8.58,8.57,
0.403,0,SPIN,0.249,1.0000,0.03,0.00,11.45,11.42,
0.452,0,SPIN,0.299,1.0000,0.03,0.00,14.31,14.28,
0.503,0,SPIN,0.350,1.0000,0.03,0.00,17.23,17.20,
0.552,0,SPIN,0.399,1.0000,0.04,0.00,20.03,19.98,
0.602,0,SPIN,0.449,1.0000,0.04,0.00,22.90,22.86,
0.653,0,SPIN,0.499,1.0000,0.04,0.00,25.78,25.73,
0.702,0,SPIN,0.549,1.0000,0.04,0.00,28.63,28.58,
0.753,0,SPIN,0.600,1.0000,0.14,0.00,31.56,31.42,
0.802,0,SPIN,0.649,1.0000,0.14,0.00,34.36,34.22,
0.852,0,SPIN,0.699,1.0000,0.14,0.00,37.22,37.08,
0.904,0,SPIN,0.751,1.0000,0.14,0.00,40.17,40.02,
0.953,0,SPIN,0.800,1.0000,0.14,0.00,43.01,42.87,
1.002,0,SPIN,0.849,1.0000,0.14,0.00,45.82,45.68,
1.052,0,SPIN,0.899,1.0000,0.14,0.00,48.69,48.55,
1.102,0,SPIN,0.949,1.0000,0.14,0.00,51.55,51.41,
1.152,0,SPIN,0.999,1.0000,0.14,0.00,54.42,54.28,
1.202,0,SPIN,1.049,1.0000,0.14,0.00,57.28,57.14,
1.252,0,SPIN,1.099,1.0000,0.14,0.00,60.15,60.01,
1.303,0,SPIN,1.150,1.0000,0.14,0.00,63.05,62.91,
1.353,0,SPIN,1.199,1.0000,0.14,0.00,65.88,65.74,
1.402,0,SPIN,1.249,1.0000,0.14,0.00,68.74,68.60,
1.452,0,SPIN,1.299,1.0000,0.14,0.00,71.60,71.46,
1.502,0,SPIN,1.349,1.0000,0.14,0.00,74.47,74.33,
1.552,0,SPIN,1.399,1.0000,0.14,0.00,77.34,77.20,
1.603,0,SPIN,1.450,1.0000,16.94,0.00,80.23,63.30,
1.652,0,SPIN,1.499,1.0000,20.71,0.00,83.07,62.36,
1.702,0,SPIN,1.549,1.0000,20.71,0.00,85.92,65.22,
1.752,0,SPIN,1.599,1.0000,20.71,0.00,88.80,68.09,
1.802,0,SPIN,1.649,1.0000,20.71,0.00,91.65,70.95,
1.852,0,SPIN,1.699,1.0000,27.14,0.00,94.52,67.38,
1.902,0,SPIN,1.749,1.0000,27.14,0.00,97.38,70.24,
1.952,0,SPIN,1.799,1.0000,32.70,0.00,100.25,67.55,
2.003,0,SPIN,1.850,1.0000,32.70,0.00,103.13,70.43,
2.052,0,SPIN,1.899,1.0000,32.70,0.00,105.98,73.28,
2.102,0,SPIN,1.949,1.0000,32.70,0.00,108.85,76.14,
2.153,0,SPIN,2.000,1.0000,37.58,0.00,111.74,74.16,
2.202,0,SPIN,2.049,1.0000,41.83,0.00,114.57,72.74,
2.252,0,SPIN,2.099,1.0000,41.83,0.00,117.45,75.61,
2.303,0,SPIN,2.150,1.0000,41.83,0.00,120.32,78.48,
2.352,0,SPIN,2.199,1.0000,41.83,0.00,123.17,81.33,
2.402,0,SPIN,2.249,1.0000,42.75,0.00,126.03,83.28,
2.454,0,SPIN,2.301,1.0000,42.75,0.00,129.00,86.25,
2.503,0,SPIN,2.350,1.0000,42.75,0.00,131.78,89.03,
2.552,0,SPIN,2.399,1.0000,42.75,0.00,134.62,91.87,
2.602,0,SPIN,2.449,1.0000,42.75,0.00,137.50,94.75,
2.652,0,SPIN,2.499,1.0000,58.13,0.00,140.33,82.21,
2.705,0,SPIN,2.551,0.0000,58.13,0.00,143.22,85.09,FIN_SPIN_rep0
2.706,0,COAST,0.001,0.0000,58.13,0.00,143.22,85.09,
2.752,0,COAST,0.047,0.0000,58.13,0.00,143.22,85.09,
2.804,0,COAST,0.099,0.0000,58.13,0.00,143.22,85.09,
2.852,0,COAST,0.147,0.0000,61.28,0.00,143.22,81.94,
2.902,0,COAST,0.197,0.0000,61.14,0.00,143.22,82.09,
2.952,0,COAST,0.247,0.0000,61.14,0.00,143.22,82.09,
3.002,0,COAST,0.297,0.0000,61.14,0.00,143.22,82.09,
3.052,0,COAST,0.347,0.0000,61.14,0.00,143.22,82.09,
3.102,0,COAST,0.397,0.0000,61.18,0.00,143.22,82.04,
3.152,0,COAST,0.447,0.0000,61.18,0.00,143.22,82.04,
3.202,0,COAST,0.497,0.0000,61.18,0.00,143.22,82.04,
3.252,0,COAST,0.547,0.0000,61.18,0.00,143.22,82.04,
3.302,0,COAST,0.597,0.0000,61.20,0.00,143.22,82.02,
3.353,0,COAST,0.648,0.0000,61.16,0.00,143.22,82.06,
3.402,0,COAST,0.697,0.0000,61.16,0.00,143.22,82.06,
3.452,0,COAST,0.747,0.0000,61.16,0.00,143.22,82.06,
3.503,0,COAST,0.797,0.0000,61.16,0.00,143.22,82.06,
3.554,0,COAST,0.849,0.0000,61.11,0.00,143.22,82.11,
3.602,0,COAST,0.897,0.0000,61.24,0.00,143.22,81.99,
3.652,0,COAST,0.947,0.0000,61.24,0.00,143.22,81.99,
3.702,0,COAST,0.997,0.0000,61.24,0.00,143.22,81.99,
3.752,0,COAST,1.047,0.0000,61.24,0.00,143.22,81.99,
3.802,0,COAST,1.097,0.0000,61.19,0.00,143.22,82.03,
3.852,0,COAST,1.147,0.0000,61.16,0.00,143.22,82.07,
3.902,0,COAST,1.197,0.0000,61.16,0.00,143.22,82.07,
3.952,0,COAST,1.247,0.0000,61.16,0.00,143.22,82.07,
4.004,0,COAST,1.299,0.0000,61.23,0.00,143.22,81.99,
4.052,0,COAST,1.347,0.0000,61.11,0.00,143.22,82.12,
4.102,0,COAST,1.397,0.0000,61.16,0.00,143.22,82.06,
4.152,0,COAST,1.447,0.0000,61.16,0.00,143.22,82.06,
4.202,0,COAST,1.497,0.0000,61.16,0.00,143.22,82.06,
4.253,0,COAST,1.548,0.0000,61.16,0.00,143.22,82.06,
4.302,0,COAST,1.597,0.0000,61.15,0.00,143.22,82.08,
4.353,0,COAST,1.648,0.0000,61.15,0.00,143.22,82.08,
4.403,0,COAST,1.698,0.0000,61.15,0.00,143.22,82.07,
4.452,0,COAST,1.747,0.0000,61.23,0.00,143.22,82.00,
4.502,0,COAST,1.797,0.0000,61.13,0.00,143.22,82.10,
4.552,0,COAST,1.847,0.0000,61.20,0.00,143.22,82.02,
4.602,0,COAST,1.897,0.0000,61.13,0.00,143.22,82.09,
4.652,0,COAST,1.947,0.0000,61.13,0.00,143.22,82.09,
4.702,0,COAST,1.997,0.0000,61.13,0.00,143.22,82.09,
4.756,0,COAST,2.051,0.0000,61.20,0.00,143.22,82.02,FIN_COAST_rep0
4.759,1,PAUSE,0.001,0.0000,61.20,0.00,143.22,82.02,
4.803,1,PAUSE,0.044,0.0000,61.15,0.00,143.22,82.08,
4.852,1,PAUSE,0.094,0.0000,61.17,0.00,143.22,82.05,
4.902,1,PAUSE,0.144,0.0000,61.18,0.00,143.22,82.04,
4.952,1,PAUSE,0.194,0.0000,61.15,0.00,143.22,82.07,
5.002,1,PAUSE,0.244,0.0000,61.15,0.00,143.22,82.07,
5.053,1,PAUSE,0.294,0.0000,61.21,0.00,143.22,82.01,
5.103,1,PAUSE,0.344,0.0000,61.16,0.00,143.22,82.07,
5.152,1,PAUSE,0.394,0.0000,61.19,0.00,143.22,82.04,
5.202,1,PAUSE,0.444,0.0000,61.14,0.00,143.22,82.09,
5.252,1,PAUSE,0.494,0.0000,61.16,0.00,143.22,82.07,
5.303,1,PAUSE,0.544,0.0000,61.16,0.00,143.22,82.07,
5.352,1,PAUSE,0.594,0.0000,61.16,0.00,143.22,82.07,
5.404,1,PAUSE,0.645,0.0000,61.23,0.00,143.22,81.99,
5.452,1,PAUSE,0.693,0.0000,61.19,0.00,143.22,82.04,
5.504,1,PAUSE,0.746,0.0000,61.19,0.00,143.22,82.03,
5.552,1,PAUSE,0.794,0.0000,61.14,0.00,143.22,82.08,
5.602,1,PAUSE,0.844,0.0000,61.17,0.00,143.22,82.05,
5.652,1,PAUSE,0.894,0.0000,61.17,0.00,143.22,82.05,
5.702,1,PAUSE,0.944,0.0000,61.17,0.00,143.22,82.05,
5.753,1,PAUSE,0.995,0.0000,61.17,0.00,143.22,82.05,
5.803,1,PAUSE,1.044,0.0000,61.19,0.00,143.22,82.03,
5.852,1,PAUSE,1.094,0.0000,61.16,0.00,143.22,82.06,
5.902,1,PAUSE,1.144,0.0000,61.14,0.00,143.22,82.09,
5.952,1,PAUSE,1.194,0.0000,61.19,0.00,143.22,82.03,
6.002,1,PAUSE,1.244,0.0000,61.19,0.00,143.22,82.03,
6.052,1,PAUSE,1.294,0.0000,61.19,0.00,143.22,82.03,
6.103,1,PAUSE,1.344,0.0000,61.22,0.00,143.22,82.01,
6.152,1,PAUSE,1.394,0.0000,61.23,0.00,143.22,82.00,
6.202,1,PAUSE,1.444,0.0000,61.15,0.00,143.22,82.08,
6.252,1,PAUSE,1.494,0.0000,61.16,0.00,143.22,82.07,
6.302,1,PAUSE,1.544,0.0000,61.18,0.00,143.22,82.04,
6.352,1,PAUSE,1.594,0.0000,61.18,0.00,143.22,82.04,
6.402,1,PAUSE,1.644,0.0000,61.18,0.00,143.22,82.04,
6.452,1,PAUSE,1.694,0.0000,61.14,0.00,143.22,82.09,
6.502,1,PAUSE,1.744,0.0000,61.19,0.00,143.22,82.04,
6.552,1,PAUSE,1.794,0.0000,61.18,0.00,143.22,82.04,
6.602,1,PAUSE,1.844,0.0000,61.14,0.00,143.22,82.08,
6.652,1,PAUSE,1.894,0.0000,61.17,0.00,143.22,82.05,
6.702,1,PAUSE,1.944,0.0000,61.17,0.00,143.22,82.05,
6.752,1,PAUSE,1.994,0.0000,61.17,0.00,143.22,82.05,
6.806,1,SPIN,0.001,0.0000,0.00,0.00,0.00,0.00,
6.852,1,SPIN,0.047,1.0000,0.00,0.00,0.00,-0.00,
6.903,1,SPIN,0.098,1.0000,0.01,0.00,2.91,2.90,
6.952,1,SPIN,0.147,1.0000,0.07,0.00,5.73,5.66,
7.002,1,SPIN,0.197,1.0000,0.11,0.00,8.59,8.49,
7.053,1,SPIN,0.248,1.0000,0.11,0.00,11.47,11.37,
7.102,1,SPIN,0.297,1.0000,0.13,0.00,14.32,14.19,
7.153,1,SPIN,0.348,1.0000,0.03,0.00,17.22,17.19,
7.202,1,SPIN,0.397,1.0000,0.15,0.00,20.05,19.90,
7.253,1,SPIN,0.448,1.0000,0.11,0.00,22.96,22.85,
7.303,1,SPIN,0.498,1.0000,0.11,0.00,25.80,25.69,
7.352,1,SPIN,0.547,1.0000,0.11,0.00,28.66,28.55,
7.403,1,SPIN,0.598,1.0000,0.17,0.00,31.57,31.40,
7.452,1,SPIN,0.648,1.0000,1.35,0.00,34.38,33.03,
7.502,1,SPIN,0.697,1.0000,2.42,0.00,37.22,34.80,
7.552,1,SPIN,0.747,1.0000,2.77,0.00,40.08,37.31,
7.602,1,SPIN,0.797,1.0000,2.86,0.00,42.95,40.10,
7.652,1,SPIN,0.847,1.0000,2.86,0.00,45.82,42.96,
7.702,1,SPIN,0.897,1.0000,2.86,0.00,48.68,45.82,
7.752,1,SPIN,0.947,1.0000,2.86,0.00,51.54,48.69,
7.802,1,SPIN,0.997,1.0000,2.87,0.00,54.41,51.55,
7.852,1,SPIN,1.047,1.0000,3.02,0.00,57.30,54.28,
7.902,1,SPIN,1.097,1.0000,3.69,0.00,60.16,56.47,
7.953,1,SPIN,1.148,1.0000,4.15,0.00,63.04,58.88,
8.003,1,SPIN,1.198,1.0000,4.18,0.00,65.90,61.72,
8.052,1,SPIN,1.247,1.0000,4.18,0.00,68.76,64.57,
8.102,1,SPIN,1.297,1.0000,4.18,0.00,71.62,67.44,
8.152,1,SPIN,1.348,1.0000,6.51,0.00,74.49,67.98,
8.202,1,SPIN,1.397,1.0000,8.64,0.00,77.35,68.70,
8.253,1,SPIN,1.448,1.0000,10.68,0.00,80.24,69.55,
8.303,1,SPIN,1.498,1.0000,12.82,0.00,83.13,70.31,
8.352,1,SPIN,1.547,1.0000,13.12,0.00,85.94,72.82,
8.402,1,SPIN,1.598,1.0000,13.12,0.00,88.82,75.69,
8.452,1,SPIN,1.648,1.0000,13.12,0.00,91.68,78.56,
8.502,1,SPIN,1.697,1.0000,20.30,0.00,94.53,74.23,
8.553,1,SPIN,1.748,1.0000,22.02,0.00,97.42,75.40,
8.603,1,SPIN,1.798,1.0000,24.94,0.00,100.28,75.35,
8.652,1,SPIN,1.847,1.0000,26.85,0.00,103.13,76.28,
8.702,1,SPIN,1.897,1.0000,26.85,0.00,105.99,79.15,
8.752,1,SPIN,1.947,1.0000,26.85,0.00,108.86,82.01,
8.802,1,SPIN,1.997,1.0000,26.85,0.00,111.73,84.88,
8.854,1,SPIN,2.049,1.0000,36.77,0.00,114.68,77.90,
8.902,1,SPIN,2.097,1.0000,39.20,0.00,117.45,78.25,
8.952,1,SPIN,2.147,1.0000,39.61,0.00,120.32,80.71,
9.004,1,SPIN,2.199,1.0000,39.80,0.00,123.28,83.48,
9.052,1,SPIN,2.247,1.0000,39.79,0.00,126.05,86.27,
9.102,1,SPIN,2.297,1.0000,39.79,0.00,128.92,89.13,
9.152,1,SPIN,2.348,1.0000,39.79,0.00,131.79,92.00,
9.202,1,SPIN,2.397,1.0000,39.80,0.00,134.64,94.84,
9.252,1,SPIN,2.447,1.0000,39.83,0.00,137.51,97.68,
9.302,1,SPIN,2.497,1.0000,39.86,0.00,140.37,100.52,
9.356,1,SPIN,2.551,0.0000,39.94,0.00,143.34,103.40,FIN_SPIN_rep1
9.357,1,COAST,0.001,0.0000,39.94,0.00,143.34,103.40,
9.402,1,COAST,0.045,0.0000,39.94,0.00,143.34,103.39,
9.452,1,COAST,0.095,0.0000,39.94,0.00,143.34,103.39,
9.502,1,COAST,0.145,0.0000,39.94,0.00,143.34,103.39,
9.553,1,COAST,0.196,0.0000,40.13,0.00,143.34,103.21,
9.603,1,COAST,0.246,0.0000,40.13,0.00,143.34,103.21,
9.653,1,COAST,0.296,0.0000,40.09,0.00,143.34,103.25,
9.702,1,COAST,0.345,0.0000,40.12,0.00,143.34,103.22,
9.752,1,COAST,0.395,0.0000,40.11,0.00,143.34,103.23,
9.803,1,COAST,0.446,0.0000,40.11,0.00,143.34,103.23,
9.852,1,COAST,0.496,0.0000,40.11,0.00,143.34,103.23,
9.904,1,COAST,0.547,0.0000,40.12,0.00,143.34,103.22,
9.952,1,COAST,0.595,0.0000,40.12,0.00,143.34,103.22,
10.003,1,COAST,0.647,0.0000,40.09,0.00,143.34,103.25,
10.052,1,COAST,0.696,0.0000,40.13,0.00,143.34,103.21,
10.102,1,COAST,0.745,0.0000,40.13,0.00,143.34,103.21,
10.152,1,COAST,0.795,0.0000,40.13,0.00,143.34,103.21,
10.202,1,COAST,0.845,0.0000,40.09,0.00,143.34,103.25,
10.252,1,COAST,0.895,0.0000,40.09,0.00,143.34,103.25,
10.302,1,COAST,0.945,0.0000,40.13,0.00,143.34,103.21,
10.352,1,COAST,0.996,0.0000,40.11,0.00,143.34,103.23,
10.402,1,COAST,1.046,0.0000,40.12,0.00,143.34,103.21,
10.452,1,COAST,1.096,0.0000,40.12,0.00,143.34,103.21,
10.503,1,COAST,1.146,0.0000,40.12,0.00,143.34,103.21,
10.553,1,COAST,1.196,0.0000,40.12,0.00,143.34,103.21,
10.603,1,COAST,1.247,0.0000,40.12,0.00,143.34,103.22,
10.652,1,COAST,1.295,0.0000,40.12,0.00,143.34,103.22,
10.702,1,COAST,1.346,0.0000,40.13,0.00,143.34,103.21,
10.752,1,COAST,1.395,0.0000,40.11,0.00,143.34,103.23,
10.802,1,COAST,1.446,0.0000,40.11,0.00,143.34,103.23,
10.852,1,COAST,1.496,0.0000,40.11,0.00,143.34,103.23,
10.902,1,COAST,1.546,0.0000,40.11,0.00,143.34,103.23,
10.953,1,COAST,1.597,0.0000,40.15,0.00,143.34,103.19,
11.002,1,COAST,1.645,0.0000,40.12,0.00,143.34,103.22,
11.052,1,COAST,1.695,0.0000,40.14,0.00,143.34,103.20,
11.102,1,COAST,1.745,0.0000,40.13,0.00,143.34,103.21,
11.152,1,COAST,1.795,0.0000,40.13,0.00,143.34,103.21,
11.202,1,COAST,1.845,0.0000,40.13,0.00,143.34,103.21,
11.252,1,COAST,1.896,0.0000,40.13,0.00,143.34,103.21,
11.302,1,COAST,1.945,0.0000,40.13,0.00,143.34,103.21,
11.352,1,COAST,1.996,0.0000,40.11,0.00,143.34,103.23,
11.405,1,COAST,2.048,0.0000,40.12,0.00,143.34,103.22,FIN_COAST_rep1
11.408,2,PAUSE,0.001,0.0000,40.12,0.00,143.34,103.22,
11.453,2,PAUSE,0.045,0.0000,40.12,0.00,143.34,103.22,
11.502,2,PAUSE,0.095,0.0000,40.12,0.00,143.34,103.22,
11.552,2,PAUSE,0.145,0.0000,40.12,0.00,143.34,103.22,
11.603,2,PAUSE,0.196,0.0000,40.12,0.00,143.34,103.22,
11.652,2,PAUSE,0.244,0.0000,40.12,0.00,143.34,103.22,
11.702,2,PAUSE,0.294,0.0000,40.12,0.00,143.34,103.22,
11.752,2,PAUSE,0.344,0.0000,40.12,0.00,143.34,103.21,
11.802,2,PAUSE,0.394,0.0000,40.14,0.00,143.34,103.20,
11.853,2,PAUSE,0.445,0.0000,40.13,0.00,143.34,103.20,
11.902,2,PAUSE,0.495,0.0000,40.12,0.00,143.34,103.22,
11.954,2,PAUSE,0.546,0.0000,40.10,0.00,143.34,103.24,
12.003,2,PAUSE,0.595,0.0000,40.12,0.00,143.34,103.22,
12.053,2,PAUSE,0.645,0.0000,40.07,0.00,143.34,103.27,
12.102,2,PAUSE,0.695,0.0000,40.12,0.00,143.34,103.22,
12.152,2,PAUSE,0.745,0.0000,40.12,0.00,143.34,103.22,
12.202,2,PAUSE,0.795,0.0000,40.12,0.00,143.34,103.22,
12.253,2,PAUSE,0.845,0.0000,40.12,0.00,143.34,103.22,
12.302,2,PAUSE,0.894,0.0000,40.13,0.00,143.34,103.21,
12.352,2,PAUSE,0.945,0.0000,40.12,0.00,143.34,103.22,
12.402,2,PAUSE,0.995,0.0000,40.13,0.00,143.34,103.21,
12.452,2,PAUSE,1.045,0.0000,40.10,0.00,143.34,103.24,
12.502,2,PAUSE,1.095,0.0000,40.10,0.00,143.34,103.24,
12.553,2,PAUSE,1.145,0.0000,40.10,0.00,143.34,103.24,
12.603,2,PAUSE,1.195,0.0000,40.14,0.00,143.34,103.20,
12.652,2,PAUSE,1.245,0.0000,40.11,0.00,143.34,103.23,
12.702,2,PAUSE,1.295,0.0000,40.14,0.00,143.34,103.20,
12.752,2,PAUSE,1.345,0.0000,40.11,0.00,143.34,103.23,
12.802,2,PAUSE,1.395,0.0000,40.12,0.00,143.34,103.22,
12.853,2,PAUSE,1.445,0.0000,40.11,0.00,143.34,103.23,
12.904,2,PAUSE,1.496,0.0000,40.13,0.00,143.34,103.21,
12.952,2,PAUSE,1.545,0.0000,40.13,0.00,143.34,103.21,
13.002,2,PAUSE,1.595,0.0000,40.13,0.00,143.34,103.21,
13.052,2,PAUSE,1.645,0.0000,40.09,0.00,143.34,103.25,
13.102,2,PAUSE,1.695,0.0000,40.13,0.00,143.34,103.20,
13.153,2,PAUSE,1.745,0.0000,40.10,0.00,143.34,103.24,
13.202,2,PAUSE,1.795,0.0000,40.13,0.00,143.34,103.21,
13.252,2,PAUSE,1.845,0.0000,40.13,0.00,143.34,103.21,
13.303,2,PAUSE,1.895,0.0000,40.13,0.00,143.34,103.21,
13.352,2,PAUSE,1.945,0.0000,40.10,0.00,143.34,103.24,
13.402,2,PAUSE,1.995,0.0000,40.12,0.00,143.34,103.21,
13.457,2,SPIN,0.001,0.0000,0.00,0.00,0.00,0.00,
13.503,2,SPIN,0.047,1.0000,-0.01,0.00,0.00,0.01,
13.552,2,SPIN,0.097,1.0000,-0.01,0.00,2.83,2.83,
13.603,2,SPIN,0.147,1.0000,0.02,0.00,5.72,5.70,
13.653,2,SPIN,0.197,1.0000,-0.02,0.00,8.57,8.59,
