t_s,leg,state,phase_elapsed_s,cmd_vx,cmd_vy,cmd_wz,raw_vx,raw_vy,raw_wz,enc_dist_m,imu_yaw_deg,est_x,est_y,est_yaw_deg,event
21.503,2,DRIVE,1.901,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
21.552,2,DRIVE,1.950,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
21.605,2,DRIVE,2.004,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
21.652,2,DRIVE,2.050,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
21.701,2,DRIVE,2.099,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
21.751,2,DRIVE,2.149,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
21.801,2,DRIVE,2.199,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
21.854,2,DRIVE,2.252,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
21.901,2,DRIVE,2.299,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
21.952,2,DRIVE,2.350,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
22.001,2,DRIVE,2.399,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
22.051,2,DRIVE,2.449,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
22.104,2,DRIVE,2.503,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
22.151,2,DRIVE,2.550,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
22.203,2,DRIVE,2.601,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
22.253,2,DRIVE,2.651,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
22.301,2,DRIVE,2.699,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
22.354,2,DRIVE,2.752,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
22.401,2,DRIVE,2.799,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
22.453,2,DRIVE,2.852,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
22.501,2,DRIVE,2.900,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
22.551,2,DRIVE,2.950,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
22.605,2,DRIVE,3.003,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
22.652,2,DRIVE,3.050,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
22.701,2,DRIVE,3.099,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
22.752,2,DRIVE,3.150,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
22.802,2,DRIVE,3.200,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
22.853,2,DRIVE,3.252,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
22.902,2,DRIVE,3.300,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
22.951,2,DRIVE,3.349,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
23.001,2,DRIVE,3.399,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
23.051,2,DRIVE,3.450,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
23.104,2,DRIVE,3.502,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
23.151,2,DRIVE,3.550,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
23.202,2,DRIVE,3.600,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
23.251,2,DRIVE,3.649,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
23.301,2,DRIVE,3.699,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
23.354,2,DRIVE,3.753,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
23.402,2,DRIVE,3.800,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
23.451,2,DRIVE,3.850,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
23.502,2,DRIVE,3.900,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
23.551,2,DRIVE,3.950,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
23.603,2,DRIVE,4.002,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
23.652,2,DRIVE,4.050,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
23.701,2,DRIVE,4.099,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
23.753,2,DRIVE,4.151,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
23.803,2,DRIVE,4.201,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
23.854,2,DRIVE,4.252,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
23.901,2,DRIVE,4.299,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
23.953,2,DRIVE,4.351,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
24.001,2,DRIVE,4.400,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
24.053,2,DRIVE,4.451,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
24.104,2,DRIVE,4.502,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
24.151,2,DRIVE,4.549,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
24.201,2,DRIVE,4.599,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
24.251,2,DRIVE,4.650,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
24.302,2,DRIVE,4.700,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
24.355,2,DRIVE,4.753,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
24.402,2,DRIVE,4.800,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
24.452,2,DRIVE,4.850,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
24.502,2,DRIVE,4.900,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
24.552,2,DRIVE,4.950,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
24.604,2,DRIVE,5.002,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.0,1.000,1.000,180.0,
24.653,2,DRIVE,5.051,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,180.0,FIN_DRIVE_leg2_TIMEOUT_5.0s
24.654,2,STOP_BEFORE_SPIN,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,180.0,
24.702,2,STOP_BEFORE_SPIN,0.049,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,180.0,
24.751,2,STOP_BEFORE_SPIN,0.098,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,180.0,
24.802,2,STOP_BEFORE_SPIN,0.149,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,180.0,
24.852,2,STOP_BEFORE_SPIN,0.198,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,180.0,
24.901,2,STOP_BEFORE_SPIN,0.248,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,180.0,
24.952,2,STOP_BEFORE_SPIN,0.298,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,180.0,
25.001,2,STOP_BEFORE_SPIN,0.348,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,180.0,
25.051,2,STOP_BEFORE_SPIN,0.398,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,180.0,
25.102,2,STOP_BEFORE_SPIN,0.448,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,180.0,
25.151,2,STOP_BEFORE_SPIN,0.498,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,180.0,
25.201,2,STOP_BEFORE_SPIN,0.548,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,180.0,
25.251,2,STOP_BEFORE_SPIN,0.598,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,180.0,
25.301,2,STOP_BEFORE_SPIN,0.647,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,180.0,
25.352,2,STOP_BEFORE_SPIN,0.698,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,180.0,
25.401,2,STOP_BEFORE_SPIN,0.748,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,180.0,
25.452,2,STOP_BEFORE_SPIN,0.798,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,180.0,
25.501,2,STOP_BEFORE_SPIN,0.848,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,180.0,
25.551,2,STOP_BEFORE_SPIN,0.898,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,180.0,
25.602,2,STOP_BEFORE_SPIN,0.949,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,180.0,
25.651,2,STOP_BEFORE_SPIN,0.998,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,180.0,
25.703,2,STOP_BEFORE_SPIN,1.050,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,180.0,INICIO_DRIFT_leg2
25.704,2,DRIFT,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,180.0,
25.751,2,DRIFT,0.048,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,180.0,
25.802,2,DRIFT,0.098,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,180.0,
25.852,2,DRIFT,0.149,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,180.0,
25.901,2,DRIFT,0.198,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,180.0,
25.951,2,DRIFT,0.248,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,180.0,
26.004,2,DRIFT,0.300,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,180.0,
26.051,2,DRIFT,0.348,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,180.0,
26.101,2,DRIFT,0.397,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,180.0,
26.151,2,DRIFT,0.448,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,180.0,
26.202,2,DRIFT,0.499,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,180.0,
26.254,2,DRIFT,0.550,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,180.0,
26.302,2,DRIFT,0.598,0.000,-0.000,1.000,0.000,0.000,0.000,0.000,0.0,0.000,1.000,180.0,
