t_s,rep,state,elapsed_s,cmd_wz,opt_dyaw_deg,imu_yaw_deg,kf_dyaw_deg,kf_err_deg,event
55.802,6,DONE,14.797,0.0000,58.34,0.00,143.21,84.86,
55.852,6,DONE,14.847,0.0000,58.36,0.00,143.21,84.84,
55.902,6,DONE,14.897,0.0000,58.34,0.00,143.21,84.87,
55.952,6,DONE,14.947,0.0000,58.36,0.00,143.21,84.85,
56.002,6,DONE,14.997,0.0000,58.36,0.00,143.21,84.84,
56.052,6,DONE,15.047,0.0000,58.33,0.00,143.21,84.88,
56.103,6,DONE,15.097,0.0000,58.38,0.00,143.21,84.83,
56.153,6,DONE,15.147,0.0000,58.37,0.00,143.21,84.84,
56.202,6,DONE,15.197,0.0000,58.34,0.00,143.21,84.87,
56.253,6,DONE,15.247,0.0000,58.37,0.00,143.21,84.84,
56.302,6,DONE,15.297,0.0000,58.38,0.00,143.21,84.83,
56.352,6,DONE,15.347,0.0000,58.33,0.00,143.21,84.87,
56.402,6,DONE,15.397,0.0000,58.39,0.00,143.21,84.82,
56.452,6,DONE,15.447,0.0000,58.34,0.00,143.21,84.86,
56.502,6,DONE,15.497,0.0000,58.37,0.00,143.21,84.84,
56.553,6,DONE,15.547,0.0000,58.34,0.00,143.21,84.87,
56.602,6,DONE,15.597,0.0000,58.37,0.00,143.21,84.83,
56.654,6,DONE,15.648,0.0000,58.32,0.00,143.21,84.88,
56.702,6,DONE,15.697,0.0000,58.34,0.00,143.21,84.87,
56.752,6,DONE,15.747,0.0000,58.35,0.00,143.21,84.85,
56.803,6,DONE,15.798,0.0000,58.37,0.00,143.21,84.84,
56.852,6,DONE,15.847,0.0000,58.37,0.00,143.21,84.84,
56.902,6,DONE,15.897,0.0000,58.37,0.00,143.21,84.84,
56.952,6,DONE,15.947,0.0000,58.33,0.00,143.21,84.87,
57.002,6,DONE,15.997,0.0000,58.33,0.00,143.21,84.87,
57.052,6,DONE,16.047,0.0000,58.33,0.00,143.21,84.87,
57.103,6,DONE,16.098,0.0000,58.37,0.00,143.21,84.84,
57.153,6,DONE,16.147,0.0000,58.35,0.00,143.21,84.86,
57.202,6,DONE,16.197,0.0000,58.35,0.00,143.21,84.86,
57.254,6,DONE,16.248,0.0000,58.37,0.00,143.21,84.83,
57.302,6,DONE,16.297,0.0000,58.34,0.00,143.21,84.87,
57.353,6,DONE,16.347,0.0000,58.34,0.00,143.21,84.87,
57.403,6,DONE,16.398,0.0000,58.34,0.00,143.21,84.87,
57.453,6,DONE,16.447,0.0000,58.36,0.00,143.21,84.85,
57.502,6,DONE,16.497,0.0000,58.36,0.00,143.21,84.85,
57.552,6,DONE,16.547,0.0000,58.36,0.00,143.21,84.85,
57.602,6,DONE,16.597,0.0000,58.35,0.00,143.21,84.86,
57.652,6,DONE,16.647,0.0000,58.33,0.00,143.21,84.88,
57.702,6,DONE,16.697,0.0000,58.33,0.00,143.21,84.88,
57.752,6,DONE,16.747,0.0000,58.33,0.00,143.21,84.88,
57.802,6,DONE,16.797,0.0000,58.33,0.00,143.21,84.88,
57.852,6,DONE,16.847,0.0000,58.34,0.00,143.21,84.86,
57.902,6,DONE,16.897,0.0000,58.34,0.00,143.21,84.86,
57.953,6,DONE,16.947,0.0000,58.34,0.00,143.21,84.86,
58.005,6,DONE,16.999,0.0000,58.36,0.00,143.21,84.85,
58.052,6,DONE,17.047,0.0000,58.36,0.00,143.21,84.85,
58.102,6,DONE,17.097,0.0000,58.36,0.00,143.21,84.85,
58.152,6,DONE,17.147,0.0000,58.36,0.00,143.21,84.85,
58.202,6,DONE,17.197,0.0000,58.36,0.00,143.21,84.85,
58.255,6,DONE,17.249,0.0000,58.36,0.00,143.21,84.85,
58.302,6,DONE,17.297,0.0000,58.36,0.00,143.21,84.85,
58.353,6,DONE,17.347,0.0000,58.36,0.00,143.21,84.85,
58.404,6,DONE,17.398,0.0000,58.36,0.00,143.21,84.85,
58.452,6,DONE,17.447,0.0000,58.36,0.00,143.21,84.85,
58.502,6,DONE,17.497,0.0000,58.36,0.00,143.21,84.85,
58.552,6,DONE,17.547,0.0000,58.36,0.00,143.21,84.85,
58.603,6,DONE,17.598,0.0000,58.35,0.00,143.21,84.85,
58.652,6,DONE,17.647,0.0000,58.33,0.00,143.21,84.88,
58.702,6,DONE,17.697,0.0000,58.33,0.00,143.21,84.88,
58.753,6,DONE,17.747,0.0000,58.33,0.00,143.21,84.88,
58.803,6,DONE,17.797,0.0000,58.33,0.00,143.21,84.88,
58.854,6,DONE,17.848,0.0000,58.33,0.00,143.21,84.88,
58.903,6,DONE,17.897,0.0000,58.34,0.00,143.21,84.87,
58.952,6,DONE,17.946,0.0000,58.34,0.00,143.21,84.87,
59.002,6,DONE,17.997,0.0000,58.34,0.00,143.21,84.86,
59.052,6,DONE,18.047,0.0000,58.34,0.00,143.21,84.86,
59.102,6,DONE,18.097,0.0000,58.34,0.00,143.21,84.86,
59.153,6,DONE,18.148,0.0000,58.34,0.00,143.21,84.86,
59.202,6,DONE,18.197,0.0000,58.37,0.00,143.21,84.84,
59.252,6,DONE,18.247,0.0000,58.37,0.00,143.21,84.84,
59.302,6,DONE,18.297,0.0000,58.37,0.00,143.21,84.84,
59.352,6,DONE,18.347,0.0000,58.37,0.00,143.21,84.84,
59.402,6,DONE,18.397,0.0000,58.34,0.00,143.21,84.87,
59.452,6,DONE,18.447,0.0000,58.34,0.00,143.21,84.87,
59.503,6,DONE,18.497,0.0000,58.34,0.00,143.21,84.87,
59.552,6,DONE,18.547,0.0000,58.34,0.00,143.21,84.87,
59.602,6,DONE,18.597,0.0000,58.34,0.00,143.21,84.87,
59.653,6,DONE,18.647,0.0000,58.34,0.00,143.21,84.87,
59.702,6,DONE,18.696,0.0000,58.34,0.00,143.21,84.87,
59.752,6,DONE,18.747,0.0000,58.34,0.00,143.21,84.87,
59.802,6,DONE,18.797,0.0000,58.34,0.00,143.21,84.87,
59.852,6,DONE,18.847,0.0000,58.34,0.00,143.21,84.87,
59.902,6,DONE,18.897,0.0000,58.34,0.00,143.21,84.87,
59.952,6,DONE,18.947,0.0000,58.34,0.00,143.21,84.87,
60.003,6,DONE,18.997,0.0000,58.34,0.00,143.21,84.87,
60.052,6,DONE,19.047,0.0000,58.34,0.00,143.21,84.87,
60.102,6,DONE,19.097,0.0000,58.34,0.00,143.21,84.87,
60.153,6,DONE,19.147,0.0000,58.34,0.00,143.21,84.87,
60.202,6,DONE,19.197,0.0000,58.34,0.00,143.21,84.87,
60.252,6,DONE,19.247,0.0000,58.34,0.00,143.21,84.87,
60.304,6,DONE,19.298,0.0000,58.37,0.00,143.21,84.84,
60.352,6,DONE,19.347,0.0000,58.35,0.00,143.21,84.86,
60.402,6,DONE,19.397,0.0000,58.35,0.00,143.21,84.86,
60.452,6,DONE,19.447,0.0000,58.35,0.00,143.21,84.86,
60.503,6,DONE,19.498,0.0000,58.38,0.00,143.21,84.83,
60.552,6,DONE,19.547,0.0000,58.35,0.00,143.21,84.85,
60.602,6,DONE,19.597,0.0000,58.35,0.00,143.21,84.85,
60.652,6,DONE,19.647,0.0000,58.34,0.00,143.21,84.87,
60.702,6,DONE,19.697,0.0000,58.34,0.00,143.21,84.87,
60.752,6,DONE,19.747,0.0000,58.34,0.00,143.21,84.87,
60.802,6,DONE,19.797,0.0000,58.34,0.00,143.21,84.87,
60.853,6,DONE,19.848,0.0000,58.37,0.00,143.21,84.83,
60.902,6,DONE,19.897,0.0000,58.37,0.00,143.21,84.84,
60.952,6,DONE,19.947,0.0000,58.37,0.00,143.21,84.84,
61.003,6,DONE,19.997,0.0000,58.37,0.00,143.21,84.84,
61.052,6,DONE,20.047,0.0000,58.37,0.00,143.21,84.84,
61.104,6,DONE,20.099,0.0000,58.34,0.00,143.21,84.87,
61.152,6,DONE,20.146,0.0000,58.32,0.00,143.21,84.88,
61.202,6,DONE,20.197,0.0000,58.36,0.00,143.21,84.85,
61.252,6,DONE,20.247,0.0000,58.33,0.00,143.21,84.88,
61.304,6,DONE,20.298,0.0000,58.35,0.00,143.21,84.86,
61.352,6,DONE,20.347,0.0000,58.35,0.00,143.21,84.86,
61.403,6,DONE,20.397,0.0000,58.35,0.00,143.21,84.86,
61.452,6,DONE,20.447,0.0000,58.35,0.00,143.21,84.86,
61.503,6,DONE,20.497,0.0000,58.33,0.00,143.21,84.88,
61.552,6,DONE,20.547,0.0000,58.36,0.00,143.21,84.85,
61.602,6,DONE,20.597,0.0000,58.35,0.00,143.21,84.86,
61.652,6,DONE,20.647,0.0000,58.33,0.00,143.21,84.88,
61.702,6,DONE,20.697,0.0000,58.38,0.00,143.21,84.83,
61.752,6,DONE,20.747,0.0000,58.38,0.00,143.21,84.83,
61.803,6,DONE,20.797,0.0000,58.38,0.00,143.21,84.83,
61.852,6,DONE,20.847,0.0000,58.35,0.00,143.21,84.86,
61.902,6,DONE,20.897,0.0000,58.35,0.00,143.21,84.86,
61.952,6,DONE,20.947,0.0000,58.32,0.00,143.21,84.89,
62.003,6,DONE,20.998,0.0000,58.35,0.00,143.21,84.86,
62.052,6,DONE,21.047,0.0000,58.33,0.00,143.21,84.88,
62.102,6,DONE,21.097,0.0000,58.34,0.00,143.21,84.86,
62.153,6,DONE,21.147,0.0000,58.38,0.00,143.21,84.83,
62.202,6,DONE,21.197,0.0000,58.35,0.00,143.21,84.86,
62.253,6,DONE,21.248,0.0000,58.35,0.00,143.21,84.86,
62.303,6,DONE,21.297,0.0000,58.35,0.00,143.21,84.86,
62.352,6,DONE,21.347,0.0000,58.35,0.00,143.21,84.86,
62.402,6,DONE,21.397,0.0000,58.35,0.00,143.21,84.86,
62.455,6,DONE,21.449,0.0000,58.35,0.00,143.21,84.86,
62.502,6,DONE,21.497,0.0000,58.36,0.00,143.21,84.85,
62.554,6,DONE,21.548,0.0000,58.33,0.00,143.21,84.88,
62.602,6,DONE,21.597,0.0000,58.36,0.00,143.21,84.85,
62.652,6,DONE,21.647,0.0000,58.31,0.00,143.21,84.90,
62.703,6,DONE,21.697,0.0000,58.31,0.00,143.21,84.90,
62.752,6,DONE,21.747,0.0000,58.31,0.00,143.21,84.90,
62.804,6,DONE,21.798,0.0000,58.34,0.00,143.21,84.87,
62.853,6,DONE,21.847,0.0000,58.36,0.00,143.21,84.85,
62.902,6,DONE,21.897,0.0000,58.35,0.00,143.21,84.86,
62.952,6,DONE,21.947,0.0000,58.33,0.00,143.21,84.88,
63.002,6,DONE,21.997,0.0000,58.34,0.00,143.21,84.87,
63.052,6,DONE,22.047,0.0000,58.34,0.00,143.21,84.87,
63.102,6,DONE,22.097,0.0000,58.34,0.00,143.21,84.87,
63.153,6,DONE,22.148,0.0000,58.33,0.00,143.21,84.88,
63.203,6,DONE,22.197,0.0000,58.35,0.00,143.21,84.86,
63.252,6,DONE,22.247,0.0000,58.34,0.00,143.21,84.86,
63.303,6,DONE,22.298,0.0000,58.35,0.00,143.21,84.86,
63.352,6,DONE,22.347,0.0000,58.33,0.00,143.21,84.88,
63.403,6,DONE,22.397,0.0000,58.33,0.00,143.21,84.88,
63.452,6,DONE,22.447,0.0000,58.33,0.00,143.21,84.88,
63.503,6,DONE,22.497,0.0000,58.33,0.00,143.21,84.88,
63.553,6,DONE,22.548,0.0000,58.36,0.00,143.21,84.85,
63.603,6,DONE,22.598,0.0000,58.33,0.00,143.21,84.88,
63.652,6,DONE,22.647,0.0000,58.36,0.00,143.21,84.85,
63.702,6,DONE,22.697,0.0000,58.34,0.00,143.21,84.87,
63.752,6,DONE,22.747,0.0000,58.36,0.00,143.21,84.85,
63.802,6,DONE,22.797,0.0000,58.36,0.00,143.21,84.85,
63.852,6,DONE,22.847,0.0000,58.35,0.00,143.21,84.86,
63.903,6,DONE,22.897,0.0000,58.36,0.00,143.21,84.84,
63.952,6,DONE,22.947,0.0000,58.38,0.00,143.21,84.83,
64.002,6,DONE,22.997,0.0000,58.35,0.00,143.21,84.86,
64.053,6,DONE,23.047,0.0000,58.34,0.00,143.21,84.87,
64.102,6,DONE,23.097,0.0000,58.34,0.00,143.21,84.87,
64.152,6,DONE,23.147,0.0000,58.34,0.00,143.21,84.87,
64.202,6,DONE,23.197,0.0000,58.34,0.00,143.21,84.87,
64.252,6,DONE,23.247,0.0000,58.37,0.00,143.21,84.84,
64.302,6,DONE,23.297,0.0000,58.36,0.00,143.21,84.85,
64.354,6,DONE,23.348,0.0000,58.34,0.00,143.21,84.87,
64.403,6,DONE,23.397,0.0000,58.37,0.00,143.21,84.83,
64.452,6,DONE,23.447,0.0000,58.37,0.00,143.21,84.83,
64.504,6,DONE,23.498,0.0000,58.37,0.00,143.21,84.83,
64.554,6,DONE,23.548,0.0000,58.33,0.00,143.21,84.87,
64.602,6,DONE,23.597,0.0000,58.36,0.00,143.21,84.85,
64.652,6,DONE,23.647,0.0000,58.33,0.00,143.21,84.87,
64.702,6,DONE,23.696,0.0000,58.32,0.00,143.21,84.88,
64.753,6,DONE,23.747,0.0000,58.35,0.00,143.21,84.86,
64.802,6,DONE,23.797,0.0000,58.35,0.00,143.21,84.86,
64.853,6,DONE,23.847,0.0000,58.35,0.00,143.21,84.86,
64.904,6,DONE,23.898,0.0000,58.32,0.00,143.21,84.88,
64.953,6,DONE,23.948,0.0000,58.38,0.00,143.21,84.83,
65.002,6,DONE,23.997,0.0000,58.34,0.00,143.21,84.87,
65.052,6,DONE,24.047,0.0000,58.34,0.00,143.21,84.86,
65.103,6,DONE,24.097,0.0000,58.37,0.00,143.21,84.84,
65.152,6,DONE,24.147,0.0000,58.37,0.00,143.21,84.84,
65.203,6,DONE,24.197,0.0000,58.37,0.00,143.21,84.84,
65.253,6,DONE,24.248,0.0000,58.35,0.00,143.21,84.86,
65.302,6,DONE,24.297,0.0000,58.33,0.00,143.21,84.87,
65.352,6,DONE,24.347,0.0000,58.36,0.00,143.21,84.85,
65.404,6,DONE,24.398,0.0000,58.34,0.00,143.21,84.87,
65.453,6,DONE,24.447,0.0000,58.36,0.00,143.21,84.84,
65.502,6,DONE,24.497,0.0000,58.36,0.00,143.21,84.84,
65.552,6,DONE,24.547,0.0000,58.36,0.00,143.21,84.84,
65.603,6,DONE,24.598,0.0000,58.34,0.00,143.21,84.86,
65.652,6,DONE,24.646,0.0000,58.37,0.00,143.21,84.84,
65.702,6,DONE,24.697,0.0000,58.35,0.00,143.21,84.86,
65.752,6,DONE,24.746,0.0000,58.35,0.00,143.21,84.86,
65.802,6,DONE,24.797,0.0000,58.37,0.00,143.21,84.84,
65.852,6,DONE,24.847,0.0000,58.37,0.00,143.21,84.84,
65.902,6,DONE,24.897,0.0000,58.37,0.00,143.21,84.84,
65.952,6,DONE,24.947,0.0000,58.35,0.00,143.21,84.86,
66.003,6,DONE,24.998,0.0000,58.34,0.00,143.21,84.86,
66.053,6,DONE,25.048,0.0000,58.35,0.00,143.21,84.85,
66.103,6,DONE,25.098,0.0000,58.33,0.00,143.21,84.88,
66.152,6,DONE,25.147,0.0000,58.36,0.00,143.21,84.85,
66.203,6,DONE,25.197,0.0000,58.36,0.00,143.21,84.85,
66.252,6,DONE,25.247,0.0000,58.36,0.00,143.21,84.85,
66.302,6,DONE,25.297,0.0000,58.33,0.00,143.21,84.87,
66.354,6,DONE,25.349,0.0000,58.38,0.00,143.21,84.83,
66.402,6,DONE,25.397,0.0000,58.32,0.00,143.21,84.89,
66.452,6,DONE,25.447,0.0000,58.36,0.00,143.21,84.85,
66.502,6,DONE,25.497,0.0000,58.34,0.00,143.21,84.87,
66.554,6,DONE,25.549,0.0000,58.34,0.00,143.21,84.87,
66.602,6,DONE,25.597,0.0000,58.34,0.00,143.21,84.87,
66.653,6,DONE,25.648,0.0000,58.34,0.00,143.21,84.86,
66.702,6,DONE,25.697,0.0000,58.32,0.00,143.21,84.89,
66.752,6,DONE,25.747,0.0000,58.36,0.00,143.21,84.85,
66.804,6,DONE,25.798,0.0000,58.35,0.00,143.21,84.86,
66.852,6,DONE,25.847,0.0000,58.34,0.00,143.21,84.86,
66.905,6,DONE,25.899,0.0000,58.34,0.00,143.21,84.86,
66.952,6,DONE,25.947,0.0000,58.34,0.00,143.21,84.86,
67.003,6,DONE,25.998,0.0000,58.36,0.00,143.21,84.85,
67.053,6,DONE,26.048,0.0000,58.37,0.00,143.21,84.84,
67.103,6,DONE,26.098,0.0000,58.33,0.00,143.21,84.87,
67.154,6,DONE,26.148,0.0000,58.38,0.00,143.21,84.83,
67.203,6,DONE,26.197,0.0000,58.33,0.00,143.21,84.88,
67.252,6,DONE,26.247,0.0000,58.33,0.00,143.21,84.88,
67.303,6,DONE,26.298,0.0000,58.33,0.00,143.21,84.88,
67.354,6,DONE,26.348,0.0000,58.36,0.00,143.21,84.85,
67.403,6,DONE,26.397,0.0000,58.32,0.00,143.21,84.89,
67.452,6,DONE,26.447,0.0000,58.38,0.00,143.21,84.82,
67.503,6,DONE,26.497,0.0000,58.34,0.00,143.21,84.87,
67.552,6,DONE,26.547,0.0000,58.35,0.00,143.21,84.86,
67.602,6,DONE,26.597,0.0000,58.35,0.00,143.21,84.86,
67.652,6,DONE,26.647,0.0000,58.35,0.00,143.21,84.86,
67.704,6,DONE,26.698,0.0000,58.38,0.00,143.21,84.83,
67.752,6,DONE,26.747,0.0000,58.37,0.00,143.21,84.84,
67.802,6,DONE,26.797,0.0000,58.35,0.00,143.21,84.85,
67.852,6,DONE,26.847,0.0000,58.38,0.00,143.21,84.83,
67.902,6,DONE,26.897,0.0000,58.37,0.00,143.21,84.84,
67.952,6,DONE,26.947,0.0000,58.37,0.00,143.21,84.84,
68.002,6,DONE,26.997,0.0000,58.37,0.00,143.21,84.84,
68.052,6,DONE,27.047,0.0000,58.35,0.00,143.21,84.86,
68.102,6,DONE,27.097,0.0000,58.34,0.00,143.21,84.87,
68.152,6,DONE,27.147,0.0000,58.38,0.00,143.21,84.82,
68.203,6,DONE,27.198,0.0000,58.35,0.00,143.21,84.86,
68.252,6,DONE,27.247,0.0000,58.34,0.00,143.21,84.87,
68.302,6,DONE,27.297,0.0000,58.34,0.00,143.21,84.87,
68.352,6,DONE,27.347,0.0000,58.34,0.00,143.21,84.87,
68.403,6,DONE,27.397,0.0000,58.33,0.00,143.21,84.88,
68.452,6,DONE,27.447,0.0000,58.37,0.00,143.21,84.84,
68.502,6,DONE,27.497,0.0000,58.34,0.00,143.21,84.87,
68.554,6,DONE,27.548,0.0000,58.38,0.00,143.21,84.83,
68.603,6,DONE,27.598,0.0000,58.35,0.00,143.21,84.86,
68.652,6,DONE,27.647,0.0000,58.35,0.00,143.21,84.86,
68.702,6,DONE,27.697,0.0000,58.35,0.00,143.21,84.86,
68.753,6,DONE,27.747,0.0000,58.35,0.00,143.21,84.86,
68.803,6,DONE,27.798,0.0000,58.34,0.00,143.21,84.87,
68.853,6,DONE,27.848,0.0000,58.40,0.00,143.21,84.80,
68.902,6,DONE,27.897,0.0000,58.33,0.00,143.21,84.87,
68.953,6,DONE,27.947,0.0000,58.37,0.00,143.21,84.84,
69.003,6,DONE,27.997,0.0000,58.36,0.00,143.21,84.85,
69.053,6,DONE,28.048,0.0000,58.38,0.00,143.21,84.82,
69.103,6,DONE,28.097,0.0000,58.33,0.00,143.21,84.87,
69.152,6,DONE,28.147,0.0000,58.38,0.00,143.21,84.83,
69.202,6,DONE,28.196,0.0000,58.35,0.00,143.21,84.86,
69.252,6,DONE,28.246,0.0000,58.33,0.00,143.21,84.87,
69.302,6,DONE,28.296,0.0000,58.33,0.00,143.21,84.87,
69.352,6,DONE,28.346,0.0000,58.33,0.00,143.21,84.87,
69.402,6,DONE,28.397,0.0000,58.33,0.00,143.21,84.88,
69.452,6,DONE,28.446,0.0000,58.39,0.00,143.21,84.82,
69.502,6,DONE,28.496,0.0000,58.35,0.00,143.21,84.86,
69.552,6,DONE,28.546,0.0000,58.37,0.00,143.21,84.84,
69.603,6,DONE,28.597,0.0000,58.36,0.00,143.21,84.85,
69.652,6,DONE,28.646,0.0000,58.36,0.00,143.21,84.85,
69.703,6,DONE,28.697,0.0000,58.36,0.00,143.21,84.85,
69.752,6,DONE,28.747,0.0000,58.33,0.00,143.21,84.87,
69.802,6,DONE,28.796,0.0000,58.32,0.00,143.21,84.88,
69.854,6,DONE,28.848,0.0000,58.38,0.00,143.21,84.83,
69.903,6,DONE,28.897,0.0000,58.34,0.00,143.21,84.87,
69.952,6,DONE,28.947,0.0000,58.39,0.00,143.21,84.81,
70.004,6,DONE,28.999,0.0000,58.35,0.00,143.21,84.86,
70.052,6,DONE,29.046,0.0000,58.38,0.00,143.21,84.83,
70.102,6,DONE,29.096,0.0000,58.34,0.00,143.21,84.87,
70.152,6,DONE,29.146,0.0000,58.37,0.00,143.21,84.84,
70.202,6,DONE,29.196,0.0000,58.33,0.00,143.21,84.87,
70.252,6,DONE,29.246,0.0000,58.38,0.00,143.21,84.83,
70.302,6,DONE,29.296,0.0000,58.34,0.00,143.21,84.87,
70.352,6,DONE,29.346,0.0000,58.38,0.00,143.21,84.83,
70.402,6,DONE,29.396,0.0000,58.33,0.00,143.21,84.88,
70.452,6,DONE,29.446,0.0000,58.36,0.00,143.21,84.84,
70.502,6,DONE,29.496,0.0000,58.35,0.00,143.21,84.86,
70.553,6,DONE,29.547,0.0000,58.38,0.00,143.21,84.83,
70.602,6,DONE,29.596,0.0000,58.33,0.00,143.21,84.88,
70.652,6,DONE,29.646,0.0000,58.38,0.00,143.21,84.82,
70.703,6,DONE,29.697,0.0000,58.34,0.00,143.21,84.87,
70.752,6,DONE,29.746,0.0000,58.38,0.00,143.21,84.83,
70.802,6,DONE,29.796,0.0000,58.34,0.00,143.21,84.87,
70.852,6,DONE,29.846,0.0000,58.37,0.00,143.21,84.84,
70.902,6,DONE,29.896,0.0000,58.35,0.00,143.21,84.86,
70.952,6,DONE,29.946,0.0000,58.38,0.00,143.21,84.83,
71.002,6,DONE,29.996,0.0000,58.33,0.00,143.21,84.88,
71.052,6,DONE,30.046,0.0000,58.37,0.00,143.21,84.83,
71.102,6,DONE,30.096,0.0000,58.33,0.00,143.21,84.88,
71.152,6,DONE,30.147,0.0000,58.37,0.00,143.21,84.84,
71.202,6,DONE,30.196,0.0000,58.36,0.00,143.21,84.85,
71.252,6,DONE,30.246,0.0000,58.36,0.00,143.21,84.85,
71.302,6,DONE,30.296,0.0000,58.31,0.00,143.21,84.90,
71.352,6,DONE,30.347,0.0000,58.35,0.00,143.21,84.86,
71.402,6,DONE,30.396,0.0000,58.34,0.00,143.21,84.87,
71.452,6,DONE,30.446,0.0000,58.35,0.00,143.21,84.85,
71.502,6,DONE,30.496,0.0000,58.32,0.00,143.21,84.89,
71.552,6,DONE,30.546,0.0000,58.37,0.00,143.21,84.83,
71.602,6,DONE,30.596,0.0000,58.32,0.00,143.21,84.88,
71.652,6,DONE,30.646,0.0000,58.35,0.00,143.21,84.85,
71.702,6,DONE,30.696,0.0000,58.35,0.00,143.21,84.86,
71.752,6,DONE,30.747,0.0000,58.37,0.00,143.21,84.84,
71.803,6,DONE,30.797,0.0000,58.34,0.00,143.21,84.87,
71.852,6,DONE,30.847,0.0000,58.36,0.00,143.21,84.84,
71.902,6,DONE,30.897,0.0000,58.32,0.00,143.21,84.89,
71.952,6,DONE,30.947,0.0000,58.32,0.00,143.21,84.88,
72.002,6,DONE,30.997,0.0000,58.32,0.00,143.21,84.88,
72.052,6,DONE,31.047,0.0000,58.32,0.00,143.21,84.88,
72.102,6,DONE,31.097,0.0000,58.34,0.00,143.21,84.87,
72.152,6,DONE,31.147,0.0000,58.34,0.00,143.21,84.87,
72.202,6,DONE,31.197,0.0000,58.34,0.00,143.21,84.87,
72.253,6,DONE,31.248,0.0000,58.38,0.00,143.21,84.83,
72.302,6,DONE,31.297,0.0000,58.33,0.00,143.21,84.88,
72.352,6,DONE,31.347,0.0000,58.33,0.00,143.21,84.88,
72.403,6,DONE,31.397,0.0000,58.33,0.00,143.21,84.88,
72.452,6,DONE,31.447,0.0000,58.39,0.00,143.21,84.81,
72.502,6,DONE,31.497,0.0000,58.36,0.00,143.21,84.85,
72.552,6,DONE,31.547,0.0000,58.36,0.00,143.21,84.85,
72.603,6,DONE,31.598,0.0000,58.33,0.00,143.21,84.87,
72.652,6,DONE,31.647,0.0000,58.35,0.00,143.21,84.86,
72.702,6,DONE,31.697,0.0000,58.35,0.00,143.21,84.86,
72.752,6,DONE,31.747,0.0000,58.35,0.00,143.21,84.86,
72.802,6,DONE,31.797,0.0000,58.35,0.00,143.21,84.86,
72.853,6,DONE,31.847,0.0000,58.34,0.00,143.21,84.86,
72.902,6,DONE,31.897,0.0000,58.34,0.00,143.21,84.86,
72.953,6,DONE,31.948,0.0000,58.38,0.00,143.21,84.83,
73.002,6,DONE,31.997,0.0000,58.34,0.00,143.21,84.87,
73.052,6,DONE,32.047,0.0000,58.34,0.00,143.21,84.87,
73.102,6,DONE,32.097,0.0000,58.34,0.00,143.21,84.87,
73.152,6,DONE,32.147,0.0000,58.34,0.00,143.21,84.87,
73.202,6,DONE,32.197,0.0000,58.35,0.00,143.21,84.86,
73.252,6,DONE,32.247,0.0000,58.30,0.00,143.21,84.91,
73.303,6,DONE,32.298,0.0000,58.30,0.00,143.21,84.91,
73.352,6,DONE,32.347,0.0000,58.30,0.00,143.21,84.91,
73.402,6,DONE,32.397,0.0000,58.30,0.00,143.21,84.91,
73.452,6,DONE,32.447,0.0000,58.48,0.00,143.21,84.73,
73.502,6,DONE,32.497,0.0000,58.48,0.00,143.21,84.73,
73.552,6,DONE,32.547,0.0000,58.48,0.00,143.21,84.73,
73.602,6,DONE,32.596,0.0000,58.48,0.00,143.21,84.73,
73.653,6,DONE,32.648,0.0000,58.43,0.00,143.21,84.78,
73.702,6,DONE,32.697,0.0000,58.60,0.00,143.21,84.61,
73.752,6,DONE,32.747,0.0000,58.60,0.00,143.21,84.61,
73.802,6,DONE,32.797,0.0000,58.60,0.00,143.21,84.61,
73.852,6,DONE,32.847,0.0000,58.60,0.00,143.21,84.61,
73.902,6,DONE,32.897,0.0000,58.59,0.00,143.21,84.62,
73.952,6,DONE,32.947,0.0000,58.62,0.00,143.21,84.59,
74.002,6,DONE,32.997,0.0000,58.61,0.00,143.21,84.59,
74.053,6,DONE,33.048,0.0000,58.63,0.00,143.21,84.57,
74.102,6,DONE,33.097,0.0000,58.63,0.00,143.21,84.57,
74.152,6,DONE,33.147,0.0000,58.63,0.00,143.21,84.57,
74.202,6,DONE,33.197,0.0000,58.63,0.00,143.21,84.57,
74.252,6,DONE,33.247,0.0000,58.38,0.00,143.21,84.83,
74.302,6,DONE,33.297,0.0000,58.38,0.00,143.21,84.83,
74.352,6,DONE,33.347,0.0000,58.38,0.00,143.21,84.83,
74.402,6,DONE,33.397,0.0000,58.38,0.00,143.21,84.83,
74.453,6,DONE,33.448,0.0000,58.37,0.00,143.21,84.84,
74.502,6,DONE,33.497,0.0000,58.36,0.00,143.21,84.85,
74.552,6,DONE,33.547,0.0000,58.36,0.00,143.21,84.85,
74.602,6,DONE,33.597,0.0000,58.36,0.00,143.21,84.85,
74.652,6,DONE,33.647,0.0000,58.36,0.00,143.21,84.85,
74.702,6,DONE,33.697,0.0000,58.34,0.00,143.21,84.87,
74.752,6,DONE,33.747,0.0000,58.36,0.00,143.21,84.85,
74.804,6,DONE,33.798,0.0000,58.36,0.00,143.21,84.85,
74.852,6,DONE,33.847,0.0000,58.36,0.00,143.21,84.85,
74.904,6,DONE,33.898,0.0000,58.35,0.00,143.21,84.86,
74.952,6,DONE,33.947,0.0000,58.31,0.00,143.21,84.89,
75.002,6,DONE,33.997,0.0000,58.31,0.00,143.21,84.89,
75.052,6,DONE,34.047,0.0000,58.31,0.00,143.21,84.89,
75.102,6,DONE,34.097,0.0000,58.31,0.00,143.21,84.89,
